"","Week_index","Region","value"
"3906",1120,"Puglia",NA
"3907",1120,"Sicily",16.5
"3908",1120,"Tirane",16.5
"3909",1120,"Tuscany",83.5
"3910",1120,"Veneto",7.88461538461538
"3911",1120,"Vlore",0
"3912",1121,"Autonomous Province of Trento",31.4642857142857
"3913",1121,"Canton of Ticino",19.25
"3914",1121,"Emilia-Romagna",200.583333333333
"3915",1121,"Fier",5
"3916",1121,"Lazio",19
"3917",1121,"Lezhe",NA
"3918",1121,"Lushnje",156.5
"3919",1121,"Puglia",NA
"3920",1121,"Sicily",4
"3921",1121,"Tirane",24
"3922",1121,"Tuscany",69
"3923",1121,"Veneto",10.53125
"3924",1121,"Vlore",3.5
"3925",1122,"Autonomous Province of Trento",17.0714285714286
"3926",1122,"Canton of Ticino",25
"3927",1122,"Emilia-Romagna",203.121621621622
"3928",1122,"Fier",72
"3929",1122,"Lazio",47.962962962963
"3930",1122,"Lezhe",NA
"3931",1122,"Lushnje",54
"3932",1122,"Puglia",NA
"3933",1122,"Sicily",80.5
"3934",1122,"Tirane",103
"3935",1122,"Tuscany",19
"3936",1122,"Veneto",12.1875
"3937",1122,"Vlore",9.5
"3938",1123,"Autonomous Province of Trento",16.3571428571429
"3939",1123,"Canton of Ticino",28.25
"3940",1123,"Emilia-Romagna",209.148648648649
"3941",1123,"Fier",NA
"3942",1123,"Lazio",71.3148148148148
"3943",1123,"Lezhe",72.5
"3944",1123,"Lushnje",141.5
"3945",1123,"Puglia",NA
"3946",1123,"Sicily",32
"3947",1123,"Tirane",60.5
"3948",1123,"Tuscany",85.375
"3949",1123,"Veneto",17.46875
"3950",1123,"Vlore",5
"3951",1124,"Autonomous Province of Trento",16.8666666666667
"3952",1124,"Canton of Ticino",41
"3953",1124,"Emilia-Romagna",280.864864864865
"3954",1124,"Fier",88
"3955",1124,"Lazio",36.14
"3956",1124,"Lezhe",33.5
"3957",1124,"Lushnje",192
"3958",1124,"Puglia",NA
"3959",1124,"Sicily",NA
"3960",1124,"Tirane",48
"3961",1124,"Tuscany",88.5
"3962",1124,"Veneto",20.78125
"3963",1124,"Vlore",125
"3964",1125,"Autonomous Province of Trento",14.6785714285714
"3965",1125,"Canton of Ticino",33.5
"3966",1125,"Emilia-Romagna",283.945945945946
"3967",1125,"Fier",5
"3968",1125,"Lazio",51.2678571428571
"3969",1125,"Lezhe",30
"3970",1125,"Lushnje",38
"3971",1125,"Puglia",NA
"3972",1125,"Sicily",37
"3973",1125,"Tirane",34.75
"3974",1125,"Tuscany",51.3333333333333
"3975",1125,"Veneto",39.625
"3976",1125,"Vlore",74
"3977",1126,"Autonomous Province of Trento",33
"3978",1126,"Canton of Ticino",26.8333333333333
"3979",1126,"Emilia-Romagna",275.283783783784
"3980",1126,"Fier",15
"3981",1126,"Lazio",62.7142857142857
"3982",1126,"Lezhe",17
"3983",1126,"Lushnje",4
"3984",1126,"Puglia",NA
"3985",1126,"Sicily",2.5
"3986",1126,"Tirane",31.5
"3987",1126,"Tuscany",100.583333333333
"3988",1126,"Veneto",46.0625
"3989",1126,"Vlore",62.5
"3990",1127,"Autonomous Province of Trento",38.5357142857143
"3991",1127,"Canton of Ticino",24.8333333333333
"3992",1127,"Emilia-Romagna",275.72972972973
"3993",1127,"Fier",20
"3994",1127,"Lazio",90.7368421052632
"3995",1127,"Lezhe",18
"3996",1127,"Lushnje",6
"3997",1127,"Puglia",NA
"3998",1127,"Sicily",NA
"3999",1127,"Tirane",97.5
"4000",1127,"Tuscany",140.5
"4001",1127,"Veneto",47.78125
"4002",1127,"Vlore",35
"4003",1128,"Autonomous Province of Trento",35.4333333333333
"4004",1128,"Canton of Ticino",39.1666666666667
"4005",1128,"Emilia-Romagna",248.783783783784
"4006",1128,"Fier",29
"4007",1128,"Lazio",101.596774193548
"4008",1128,"Lezhe",NA
"4009",1128,"Lushnje",21
"4010",1128,"Puglia",NA
"4011",1128,"Sicily",61
"4012",1128,"Tirane",55.5
"4013",1128,"Tuscany",91.125
"4014",1128,"Veneto",46.5
"4015",1128,"Vlore",61.5
"4016",1129,"Autonomous Province of Trento",78.1923076923077
"4017",1129,"Canton of Ticino",54.875
"4018",1129,"Emilia-Romagna",252.675675675676
"4019",1129,"Fier",8
"4020",1129,"Lazio",88
"4021",1129,"Lezhe",NA
"4022",1129,"Lushnje",15
"4023",1129,"Puglia",NA
"4024",1129,"Sicily",89
"4025",1129,"Tirane",119.5
"4026",1129,"Tuscany",115.9
"4027",1129,"Veneto",64.65625
"4028",1129,"Vlore",89
"4029",1130,"Autonomous Province of Trento",52.6333333333333
"4030",1130,"Canton of Ticino",44.75
"4031",1130,"Emilia-Romagna",151.22972972973
"4032",1130,"Fier",26
"4033",1130,"Lazio",58.2037037037037
"4034",1130,"Lezhe",40
"4035",1130,"Lushnje",NA
"4036",1130,"Puglia",NA
"4037",1130,"Sicily",NA
"4038",1130,"Tirane",52.5
"4039",1130,"Tuscany",108.916666666667
"4040",1130,"Veneto",55
"4041",1130,"Vlore",55.25
"4042",1131,"Autonomous Province of Trento",24.25
"4043",1131,"Canton of Ticino",27.875
"4044",1131,"Emilia-Romagna",150.540540540541
"4045",1131,"Fier",24
"4046",1131,"Lazio",59.4375
"4047",1131,"Lezhe",38
"4048",1131,"Lushnje",NA
"4049",1131,"Puglia",NA
"4050",1131,"Sicily",35
"4051",1131,"Tirane",82.5
"4052",1131,"Tuscany",39.6666666666667
"4053",1131,"Veneto",29.875
"4054",1131,"Vlore",41
"4055",1132,"Autonomous Province of Trento",29.0666666666667
"4056",1132,"Canton of Ticino",26.5
"4057",1132,"Emilia-Romagna",187.391891891892
"4058",1132,"Fier",186
"4059",1132,"Lazio",73.7666666666667
"4060",1132,"Lezhe",70.5
"4061",1132,"Lushnje",103
"4062",1132,"Puglia",12.8
"4063",1132,"Sicily",53
"4064",1132,"Tirane",122
"4065",1132,"Tuscany",84.5
"4066",1132,"Veneto",29.21875
"4067",1132,"Vlore",58
"4068",1133,"Autonomous Province of Trento",27.1428571428571
"4069",1133,"Canton of Ticino",29.375
"4070",1133,"Emilia-Romagna",191.756756756757
"4071",1133,"Fier",NA
"4072",1133,"Lazio",61.6964285714286
"4073",1133,"Lezhe",99.5
"4074",1133,"Lushnje",126
"4075",1133,"Puglia",15
"4076",1133,"Sicily",60
"4077",1133,"Tirane",110.25
"4078",1133,"Tuscany",90.5
"4079",1133,"Veneto",37.28125
"4080",1133,"Vlore",284
"4081",1134,"Autonomous Province of Trento",19.1666666666667
"4082",1134,"Canton of Ticino",49
"4083",1134,"Emilia-Romagna",60.8428571428571
"4084",1134,"Fier",66
"4085",1134,"Lazio",65.359375
"4086",1134,"Lezhe",192
"4087",1134,"Lushnje",NA
"4088",1134,"Puglia",43.3
"4089",1134,"Sicily",181.5
"4090",1134,"Tirane",158.25
"4091",1134,"Tuscany",191.916666666667
"4092",1134,"Veneto",37.7857142857143
"4093",1134,"Vlore",103
"4094",1135,"Autonomous Province of Trento",11.75
"4095",1135,"Canton of Ticino",NA
"4096",1135,"Emilia-Romagna",58.5714285714286
"4097",1135,"Fier",160
"4098",1135,"Lazio",100.5
"4099",1135,"Lezhe",NA
"4100",1135,"Lushnje",NA
"4101",1135,"Puglia",18.7
"4102",1135,"Sicily",48
"4103",1135,"Tirane",66
"4104",1135,"Tuscany",138.333333333333
"4105",1135,"Veneto",18.2857142857143
"4106",1135,"Vlore",97
"4107",1136,"Autonomous Province of Trento",7.60714285714286
"4108",1136,"Canton of Ticino",NA
"4109",1136,"Emilia-Romagna",5
"4110",1136,"Fier",NA
"4111",1136,"Lazio",74.0833333333333
"4112",1136,"Lezhe",NA
"4113",1136,"Lushnje",NA
"4114",1136,"Puglia",14.4
"4115",1136,"Sicily",72
"4116",1136,"Tirane",76.75
"4117",1136,"Tuscany",120
"4118",1136,"Veneto",12.5357142857143
"4119",1136,"Vlore",NA
"4120",1137,"Autonomous Province of Trento",0.928571428571428
"4121",1137,"Canton of Ticino",NA
"4122",1137,"Emilia-Romagna",NA
"4123",1137,"Fier",NA
"4124",1137,"Lazio",22.8518518518519
"4125",1137,"Lezhe",NA
"4126",1137,"Lushnje",NA
"4127",1137,"Puglia",6
"4128",1137,"Sicily",10.5
"4129",1137,"Tirane",53.5
"4130",1137,"Tuscany",41.75
"4131",1137,"Veneto",0.333333333333333
"4132",1137,"Vlore",NA
"4133",1138,"Autonomous Province of Trento",0
"4134",1138,"Canton of Ticino",NA
"4135",1138,"Emilia-Romagna",NA
"4136",1138,"Fier",NA
"4137",1138,"Lazio",14.7777777777778
"4138",1138,"Lezhe",NA
"4139",1138,"Lushnje",NA
"4140",1138,"Puglia",2.1
"4141",1138,"Sicily",0
"4142",1138,"Tirane",2
"4143",1138,"Tuscany",8
"4144",1138,"Veneto",0.25
"4145",1138,"Vlore",NA
"4146",1139,"Autonomous Province of Trento",0
"4147",1139,"Canton of Ticino",NA
"4148",1139,"Emilia-Romagna",NA
"4149",1139,"Fier",NA
"4150",1139,"Lazio",22.9375
"4151",1139,"Lezhe",NA
"4152",1139,"Lushnje",NA
"4153",1139,"Puglia",2.3
"4154",1139,"Sicily",49.5
"4155",1139,"Tirane",9
"4156",1139,"Tuscany",0.5
"4157",1139,"Veneto",NA
"4158",1139,"Vlore",NA
"4159",1140,"Autonomous Province of Trento",0
"4160",1140,"Canton of Ticino",0
"4161",1140,"Emilia-Romagna",0
"4162",1140,"Fier",NA
"4163",1140,"Lazio",11.7969298245614
"4164",1140,"Lezhe",NA
"4165",1140,"Lushnje",NA
"4166",1140,"Puglia",NA
"4167",1140,"Sicily",46
"4168",1140,"Tirane",7
"4169",1140,"Tuscany",0.375
"4170",1140,"Veneto",0
"4171",1140,"Vlore",NA
"4172",1141,"Autonomous Province of Trento",0
"4173",1141,"Canton of Ticino",0
"4174",1141,"Emilia-Romagna",0
"4175",1141,"Fier",0
"4176",1141,"Lazio",5.69583333333333
"4177",1141,"Lezhe",0
"4178",1141,"Lushnje",0
"4179",1141,"Puglia",0
"4180",1141,"Sicily",17.5
"4181",1141,"Tirane",0
"4182",1141,"Tuscany",0.25
"4183",1141,"Veneto",0
"4184",1141,"Vlore",0
"4185",1142,"Autonomous Province of Trento",0
"4186",1142,"Canton of Ticino",0
"4187",1142,"Emilia-Romagna",0
"4188",1142,"Fier",0
"4189",1142,"Lazio",5.40364583333333
"4190",1142,"Lezhe",0
"4191",1142,"Lushnje",0
"4192",1142,"Puglia",0
"4193",1142,"Sicily",35.5
"4194",1142,"Tirane",0
"4195",1142,"Tuscany",0.25
"4196",1142,"Veneto",0
"4197",1142,"Vlore",0
"4198",1143,"Autonomous Province of Trento",0
"4199",1143,"Canton of Ticino",0
"4200",1143,"Emilia-Romagna",0
"4201",1143,"Fier",0
"4202",1143,"Lazio",5.40364583333333
"4203",1143,"Lezhe",0
"4204",1143,"Lushnje",0
"4205",1143,"Puglia",0
"4206",1143,"Sicily",0
"4207",1143,"Tirane",0
"4208",1143,"Tuscany",0.25
"4209",1143,"Veneto",0
"4210",1143,"Vlore",0
"4211",1144,"Autonomous Province of Trento",0
"4212",1144,"Canton of Ticino",0
"4213",1144,"Emilia-Romagna",0
"4214",1144,"Fier",0
"4215",1144,"Lazio",4.95859375
"4216",1144,"Lezhe",0
"4217",1144,"Lushnje",0
"4218",1144,"Puglia",0
"4219",1144,"Sicily",0
"4220",1144,"Tirane",0
"4221",1144,"Tuscany",0
"4222",1144,"Veneto",0
"4223",1144,"Vlore",0
"4224",1145,"Autonomous Province of Trento",0
"4225",1145,"Canton of Ticino",0
"4226",1145,"Emilia-Romagna",0
"4227",1145,"Fier",0
"4228",1145,"Lazio",0.0260416666666667
"4229",1145,"Lezhe",0
"4230",1145,"Lushnje",0
"4231",1145,"Puglia",0
"4232",1145,"Sicily",0
"4233",1145,"Tirane",0
"4234",1145,"Tuscany",0
"4235",1145,"Veneto",0
"4236",1145,"Vlore",0
"4237",1146,"Autonomous Province of Trento",0
"4238",1146,"Canton of Ticino",0
"4239",1146,"Emilia-Romagna",0
"4240",1146,"Fier",0
"4241",1146,"Lazio",0.0260416666666667
"4242",1146,"Lezhe",0
"4243",1146,"Lushnje",0
"4244",1146,"Puglia",0
"4245",1146,"Sicily",0
"4246",1146,"Tirane",0
"4247",1146,"Tuscany",0
"4248",1146,"Veneto",0
"4249",1146,"Vlore",0
"4250",1147,"Autonomous Province of Trento",0
"4251",1147,"Canton of Ticino",0
"4252",1147,"Emilia-Romagna",0
"4253",1147,"Fier",0
"4254",1147,"Lazio",0.0520833333333333
"4255",1147,"Lezhe",0
"4256",1147,"Lushnje",0
"4257",1147,"Puglia",0
"4258",1147,"Sicily",0
"4259",1147,"Tirane",0
"4260",1147,"Tuscany",0
"4261",1147,"Veneto",0
"4262",1147,"Vlore",0
"4263",1148,"Autonomous Province of Trento",0
"4264",1148,"Canton of Ticino",0
"4265",1148,"Emilia-Romagna",0
"4266",1148,"Fier",0
"4267",1148,"Lazio",0.0260416666666667
"4268",1148,"Lezhe",0
"4269",1148,"Lushnje",0
"4270",1148,"Puglia",0
"4271",1148,"Sicily",0
"4272",1148,"Tirane",0
"4273",1148,"Tuscany",0
"4274",1148,"Veneto",0
"4275",1148,"Vlore",0
"4276",1149,"Autonomous Province of Trento",0
"4277",1149,"Canton of Ticino",0
"4278",1149,"Emilia-Romagna",0
"4279",1149,"Puglia",0
"4280",1149,"Sicily",0
"4281",1149,"Tirane",0
"4282",1149,"Tuscany",0
"4283",1149,"Veneto",0
"4284",1150,"Autonomous Province of Trento",0
"4285",1150,"Canton of Ticino",0
"4286",1150,"Emilia-Romagna",0
"4287",1150,"Puglia",0
"4288",1150,"Sicily",0
"4289",1150,"Tirane",0
"4290",1150,"Tuscany",0
"4291",1150,"Veneto",0
"4292",1151,"Autonomous Province of Trento",0
"4293",1151,"Canton of Ticino",0
"4294",1151,"Emilia-Romagna",0
"4295",1151,"Puglia",0
"4296",1151,"Sicily",0
"4297",1151,"Tirane",0
"4298",1151,"Tuscany",0
"4299",1151,"Veneto",0
"4300",1152,"Autonomous Province of Trento",0
"4301",1152,"Canton of Ticino",0
"4302",1152,"Emilia-Romagna",0
"4303",1152,"Puglia",0
"4304",1152,"Sicily",0
"4305",1152,"Tirane",0
"4306",1152,"Tuscany",0
"4307",1152,"Veneto",0
"4308",1153,"Autonomous Province of Trento",0
"4309",1153,"Canton of Ticino",0
"4310",1153,"Emilia-Romagna",0
"4311",1153,"Puglia",0
"4312",1153,"Sicily",0
"4313",1153,"Tirane",0
"4314",1153,"Tuscany",0
"4315",1153,"Veneto",0
"4316",1154,"Autonomous Province of Trento",0
"4317",1154,"Canton of Ticino",0
"4318",1154,"Emilia-Romagna",0
"4319",1154,"Puglia",0
"4320",1154,"Sicily",0
"4321",1154,"Tirane",0
"4322",1154,"Tuscany",0
"4323",1154,"Veneto",0
"4324",1155,"Autonomous Province of Trento",0
"4325",1155,"Canton of Ticino",0
"4326",1155,"Emilia-Romagna",0
"4327",1155,"Puglia",0
"4328",1155,"Sicily",0
"4329",1155,"Tirane",0
"4330",1155,"Tuscany",0
"4331",1155,"Veneto",0
"4332",1156,"Autonomous Province of Trento",0
"4333",1156,"Canton of Ticino",0
"4334",1156,"Emilia-Romagna",0
"4335",1156,"Puglia",0
"4336",1156,"Sicily",0
"4337",1156,"Tirane",0
"4338",1156,"Tuscany",0
"4339",1156,"Veneto",0
"4340",1157,"Autonomous Province of Trento",NA
"4341",1157,"Canton of Ticino",0
"4342",1157,"Emilia-Romagna",0
"4343",1157,"Puglia",0
"4344",1157,"Sicily",0
"4345",1157,"Tirane",0
"4346",1157,"Tuscany",0
"4347",1157,"Veneto",0
"4348",1158,"Autonomous Province of Trento",NA
"4349",1158,"Canton of Ticino",NA
"4350",1158,"Emilia-Romagna",NA
"4351",1158,"Puglia",NA
"4352",1158,"Sicily",0
"4353",1158,"Tirane",NA
"4354",1158,"Tuscany",0
"4355",1158,"Veneto",NA
"4356",1159,"Autonomous Province of Trento",NA
"4357",1159,"Canton of Ticino",NA
"4358",1159,"Emilia-Romagna",NA
"4359",1159,"Puglia",NA
"4360",1159,"Sicily",0
"4361",1159,"Tirane",NA
"4362",1159,"Tuscany",0
"4363",1159,"Veneto",NA
"4364",1160,"Autonomous Province of Trento",NA
"4365",1160,"Canton of Ticino",NA
"4366",1160,"Emilia-Romagna",NA
"4367",1160,"Puglia",NA
"4368",1160,"Sicily",0
"4369",1160,"Tirane",NA
"4370",1160,"Tuscany",0
"4371",1160,"Veneto",NA
"4372",1161,"Autonomous Province of Trento",NA
"4373",1161,"Canton of Ticino",NA
"4374",1161,"Emilia-Romagna",NA
"4375",1161,"Puglia",0
"4376",1161,"Sicily",0
"4377",1161,"Tirane",NA
"4378",1161,"Tuscany",0
"4379",1161,"Veneto",NA
"4380",1162,"Autonomous Province of Trento",NA
"4381",1162,"Canton of Ticino",NA
"4382",1162,"Emilia-Romagna",NA
"4383",1162,"Puglia",0
"4384",1162,"Sicily",0
"4385",1162,"Tirane",NA
"4386",1162,"Tuscany",0
"4387",1162,"Veneto",NA
"4388",1163,"Autonomous Province of Trento",NA
"4389",1163,"Canton of Ticino",NA
"4390",1163,"Emilia-Romagna",NA
"4391",1163,"Puglia",0
"4392",1163,"Sicily",0
"4393",1163,"Tirane",NA
"4394",1163,"Tuscany",0
"4395",1163,"Veneto",0
"4396",1164,"Autonomous Province of Trento",NA
"4397",1164,"Canton of Ticino",NA
"4398",1164,"Emilia-Romagna",NA
"4399",1164,"Puglia",0
"4400",1164,"Sicily",0
"4401",1164,"Tirane",NA
"4402",1164,"Tuscany",0
"4403",1164,"Veneto",0
"4404",1165,"Autonomous Province of Trento",NA
"4405",1165,"Canton of Ticino",NA
"4406",1165,"Emilia-Romagna",NA
"4407",1165,"Puglia",0
"4408",1165,"Sicily",0
"4409",1165,"Tirane",NA
"4410",1165,"Tuscany",0
"4411",1165,"Veneto",0
"4412",1166,"Autonomous Province of Trento",NA
"4413",1166,"Canton of Ticino",NA
"4414",1166,"Emilia-Romagna",NA
"4415",1166,"Puglia",0
"4416",1166,"Sicily",0
"4417",1166,"Tirane",NA
"4418",1166,"Tuscany",0
"4419",1166,"Veneto",0
"4420",1167,"Autonomous Province of Trento",0
"4421",1167,"Canton of Ticino",NA
"4422",1167,"Emilia-Romagna",NA
"4423",1167,"Puglia",0
"4424",1167,"Sicily",0
"4425",1167,"Tirane",NA
"4426",1167,"Tuscany",0.25
"4427",1167,"Veneto",0
"4428",1168,"Autonomous Province of Trento",0
"4429",1168,"Canton of Ticino",18.375
"4430",1168,"Emilia-Romagna",79.6833333333333
"4431",1168,"Puglia",0
"4432",1168,"Sicily",0
"4433",1168,"Tirane",NA
"4434",1168,"Tuscany",8.625
"4435",1168,"Veneto",0
"4436",1169,"Autonomous Province of Trento",2.34615384615385
"4437",1169,"Canton of Ticino",20.125
"4438",1169,"Emilia-Romagna",84.85
"4439",1169,"Puglia",0
"4440",1169,"Sicily",0
"4441",1169,"Tirane",1.5
"4442",1169,"Tuscany",25.5714285714286
"4443",1169,"Veneto",5.66666666666667
"4444",1170,"Autonomous Province of Trento",4.36666666666667
"4445",1170,"Canton of Ticino",32.75
"4446",1170,"Emilia-Romagna",145.2
"4447",1170,"Puglia",0
"4448",1170,"Sicily",NA
"4449",1170,"Tirane",49.5
"4450",1170,"Tuscany",30.9
"4451",1170,"Veneto",6.83333333333333
"4452",1171,"Autonomous Province of Trento",10.2857142857143
"4453",1171,"Canton of Ticino",34.375
"4454",1171,"Emilia-Romagna",152
"4455",1171,"Puglia",0
"4456",1171,"Sicily",NA
"4457",1171,"Tirane",41
"4458",1171,"Tuscany",32.5
"4459",1171,"Veneto",17.6666666666667
"4460",1172,"Autonomous Province of Trento",8.03333333333333
"4461",1172,"Canton of Ticino",30.875
"4462",1172,"Emilia-Romagna",277.683333333333
"4463",1172,"Puglia",0
"4464",1172,"Sicily",0
"4465",1172,"Tirane",21
"4466",1172,"Tuscany",23.9090909090909
"4467",1172,"Veneto",18.6666666666667
"4468",1173,"Autonomous Province of Trento",23.6428571428571
"4469",1173,"Canton of Ticino",35.25
"4470",1173,"Emilia-Romagna",308.116666666667
"4471",1173,"Puglia",0
"4472",1173,"Sicily",15.5
"4473",1173,"Tirane",245
"4474",1173,"Tuscany",62.4
"4475",1173,"Veneto",21.6666666666667
"4476",1174,"Autonomous Province of Trento",19.9666666666667
"4477",1174,"Canton of Ticino",90.375
"4478",1174,"Emilia-Romagna",213.516666666667
"4479",1174,"Puglia",0.2
"4480",1174,"Sicily",3.5
"4481",1174,"Tirane",204.5
"4482",1174,"Tuscany",49.15
"4483",1174,"Veneto",20.6666666666667
"4484",1175,"Autonomous Province of Trento",26.2692307692308
"4485",1175,"Canton of Ticino",87.25
"4486",1175,"Emilia-Romagna",213.35
"4487",1175,"Puglia",0
"4488",1175,"Sicily",55
"4489",1175,"Tirane",254
"4490",1175,"Tuscany",61.3333333333333
"4491",1175,"Veneto",15.6666666666667
"4492",1176,"Autonomous Province of Trento",24.7666666666667
"4493",1176,"Canton of Ticino",62.625
"4494",1176,"Emilia-Romagna",303.816666666667
"4495",1176,"Puglia",0
"4496",1176,"Sicily",15.5
"4497",1176,"Tirane",186
"4498",1176,"Tuscany",83.15
"4499",1176,"Veneto",15.5
"4500",1177,"Autonomous Province of Trento",36.0357142857143
"4501",1177,"Canton of Ticino",58.75
"4502",1177,"Emilia-Romagna",306.366666666667
"4503",1177,"Puglia",0
"4504",1177,"Sicily",0
"4505",1177,"Tirane",138
"4506",1177,"Tuscany",41.375
"4507",1177,"Veneto",18
"4508",1178,"Autonomous Province of Trento",27.2
"4509",1178,"Canton of Ticino",83.625
"4510",1178,"Emilia-Romagna",200.15
"4511",1178,"Puglia",0
"4512",1178,"Sicily",8.5
"4513",1178,"Tirane",195
"4514",1178,"Tuscany",153.9375
"4515",1178,"Veneto",45.6666666666667
"4516",1179,"Autonomous Province of Trento",19.1428571428571
"4517",1179,"Canton of Ticino",85.125
"4518",1179,"Emilia-Romagna",210.583333333333
"4519",1179,"Puglia",0
"4520",1179,"Sicily",62
"4521",1179,"Tirane",194
"4522",1179,"Tuscany",50.8571428571429
"4523",1179,"Veneto",33.3333333333333
"4524",1180,"Autonomous Province of Trento",19.5
"4525",1180,"Canton of Ticino",52.1666666666667
"4526",1180,"Emilia-Romagna",168.783333333333
"4527",1180,"Puglia",0
"4528",1180,"Sicily",20
"4529",1180,"Tirane",84
"4530",1180,"Tuscany",34.3333333333333
"4531",1180,"Veneto",40.8333333333333
"4532",1181,"Autonomous Province of Trento",33.0416666666667
"4533",1181,"Canton of Ticino",51.5
"4534",1181,"Emilia-Romagna",176.483333333333
"4535",1181,"Puglia",0
"4536",1181,"Sicily",95.5
"4537",1181,"Tirane",228
"4538",1181,"Tuscany",56.3636363636364
"4539",1181,"Veneto",37.5
"4540",1182,"Autonomous Province of Trento",46.2666666666667
"4541",1182,"Canton of Ticino",64.75
"4542",1182,"Emilia-Romagna",273.45
"4543",1182,"Puglia",0
"4544",1182,"Sicily",2.5
"4545",1182,"Tirane",144
"4546",1182,"Tuscany",15.5714285714286
"4547",1182,"Veneto",41.6666666666667
"4548",1183,"Autonomous Province of Trento",58
"4549",1183,"Canton of Ticino",63.75
"4550",1183,"Emilia-Romagna",276.216666666667
"4551",1183,"Puglia",0
"4552",1183,"Sicily",NA
"4553",1183,"Tirane",371.5
"4554",1183,"Tuscany",68.9166666666667
"4555",1183,"Veneto",38.6666666666667
"4556",1184,"Autonomous Province of Trento",44.3666666666667
"4557",1184,"Canton of Ticino",46.375
"4558",1184,"Emilia-Romagna",130.066666666667
"4559",1184,"Puglia",0
"4560",1184,"Sicily",NA
"4561",1184,"Tirane",491
"4562",1184,"Tuscany",128
"4563",1184,"Veneto",41
"4564",1185,"Autonomous Province of Trento",34.3076923076923
"4565",1185,"Canton of Ticino",53.875
"4566",1185,"Emilia-Romagna",131.283333333333
"4567",1185,"Puglia",0
"4568",1185,"Sicily",NA
"4569",1185,"Tirane",394
"4570",1185,"Tuscany",127.958333333333
"4571",1185,"Veneto",35.3333333333333
"4572",1186,"Autonomous Province of Trento",14.8666666666667
"4573",1186,"Canton of Ticino",NA
"4574",1186,"Emilia-Romagna",86
"4575",1186,"Puglia",0
"4576",1186,"Sicily",NA
"4577",1186,"Tirane",238
"4578",1186,"Tuscany",43.6428571428571
"4579",1186,"Veneto",22.3333333333333
"4580",1187,"Autonomous Province of Trento",4.25
"4581",1187,"Canton of Ticino",NA
"4582",1187,"Emilia-Romagna",87.5483870967742
"4583",1187,"Puglia",0
"4584",1187,"Sicily",NA
"4585",1187,"Tirane",147
"4586",1187,"Tuscany",47
"4587",1187,"Veneto",23
"4588",1188,"Autonomous Province of Trento",0.866666666666666
"4589",1188,"Canton of Ticino",NA
"4590",1188,"Emilia-Romagna",0
"4591",1188,"Puglia",0
"4592",1188,"Sicily",NA
"4593",1188,"Tirane",394
"4594",1188,"Tuscany",18.5714285714286
"4595",1188,"Veneto",22.6666666666667
"4596",1189,"Autonomous Province of Trento",2.21428571428571
"4597",1189,"Canton of Ticino",NA
"4598",1189,"Emilia-Romagna",0
"4599",1189,"Puglia",8.7
"4600",1189,"Sicily",NA
"4601",1189,"Tirane",39
"4602",1189,"Tuscany",50.1666666666667
"4603",1189,"Veneto",15.6666666666667
"4604",1190,"Autonomous Province of Trento",8
"4605",1190,"Canton of Ticino",NA
"4606",1190,"Emilia-Romagna",0
"4607",1190,"Puglia",8.1
"4608",1190,"Sicily",NA
"4609",1190,"Tirane",29
"4610",1190,"Tuscany",24.2222222222222
"4611",1190,"Veneto",NA
"4612",1191,"Autonomous Province of Trento",0.461538461538462
"4613",1191,"Canton of Ticino",NA
"4614",1191,"Emilia-Romagna",0
"4615",1191,"Puglia",36.6
"4616",1191,"Sicily",NA
"4617",1191,"Tirane",34
"4618",1191,"Tuscany",42.25
"4619",1191,"Veneto",NA
"4620",1192,"Autonomous Province of Trento",0
"4621",1192,"Canton of Ticino",0
"4622",1192,"Emilia-Romagna",0
"4623",1192,"Puglia",0
"4624",1192,"Sicily",NA
"4625",1192,"Tirane",19
"4626",1192,"Tuscany",20.15
"4627",1192,"Veneto",NA
"4628",1193,"Autonomous Province of Trento",0
"4629",1193,"Canton of Ticino",0
"4630",1193,"Emilia-Romagna",0
"4631",1193,"Puglia",0
"4632",1193,"Sicily",NA
"4633",1193,"Tirane",0
"4634",1193,"Tuscany",6.86666666666667
"4635",1193,"Veneto",0
"4636",1194,"Autonomous Province of Trento",0
"4637",1194,"Canton of Ticino",0
"4638",1194,"Emilia-Romagna",0
"4639",1194,"Puglia",0
"4640",1194,"Sicily",NA
"4641",1194,"Tirane",0
"4642",1194,"Tuscany",6.86666666666667
"4643",1194,"Veneto",0
"4644",1195,"Autonomous Province of Trento",0
"4645",1195,"Canton of Ticino",0
"4646",1195,"Emilia-Romagna",0
"4647",1195,"Puglia",0
"4648",1195,"Sicily",NA
"4649",1195,"Tirane",0
"4650",1195,"Tuscany",6.86666666666667
"4651",1195,"Veneto",0
"4652",1196,"Autonomous Province of Trento",0
"4653",1196,"Canton of Ticino",0
"4654",1196,"Emilia-Romagna",0
"4655",1196,"Puglia",0
"4656",1196,"Sicily",NA
"4657",1196,"Tirane",0
"4658",1196,"Tuscany",0.266666666666667
"4659",1196,"Veneto",0
"4660",1197,"Autonomous Province of Trento",0
"4661",1197,"Canton of Ticino",0
"4662",1197,"Emilia-Romagna",0
"4663",1197,"Puglia",0
"4664",1197,"Sicily",NA
"4665",1197,"Tirane",0
"4666",1197,"Tuscany",0
"4667",1197,"Veneto",0
"4668",1198,"Autonomous Province of Trento",0
"4669",1198,"Canton of Ticino",0
"4670",1198,"Emilia-Romagna",0
